Driver,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,TrackStatus,LapTime_s,Year,GrandPrix,SessionType
VER,Red Bull Racing,34.0,2.0,HARD,16.0,True,1,92.341,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,35.0,2.0,HARD,17.0,True,1,92.249,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,36.0,2.0,HARD,18.0,True,1,92.384,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,37.0,2.0,HARD,19.0,True,1,92.496,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,38.0,2.0,HARD,20.0,True,1,93.123,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,39.0,2.0,HARD,21.0,True,1,92.432,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,40.0,2.0,HARD,22.0,True,1,92.606,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,41.0,2.0,HARD,23.0,True,1,92.638,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,42.0,2.0,HARD,24.0,True,1,92.274,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,43.0,2.0,HARD,25.0,True,1,92.343,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,44.0,2.0,HARD,26.0,True,1,92.848,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,45.0,2.0,HARD,27.0,True,1,92.968,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,46.0,2.0,HARD,28.0,True,1,93.148,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,47.0,2.0,HARD,29.0,True,1,93.238,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,48.0,2.0,HARD,30.0,True,1,93.607,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,49.0,2.0,HARD,31.0,True,1,93.835,2023,Saudi Arabian Grand Prix,R
VER,Red Bull Racing,50.0,2.0,HARD,32.0,True,1,91.906,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,2.0,1.0,MEDIUM,2.0,True,1,97.056,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,3.0,1.0,MEDIUM,3.0,True,1,96.044,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,4.0,1.0,MEDIUM,4.0,True,1,96.291,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,5.0,1.0,MEDIUM,5.0,True,1,95.973,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,6.0,1.0,MEDIUM,6.0,True,1,95.837,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,7.0,1.0,MEDIUM,7.0,True,1,97.137,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,8.0,1.0,MEDIUM,8.0,True,1,96.645,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,9.0,1.0,MEDIUM,9.0,True,1,96.549,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,10.0,1.0,MEDIUM,10.0,True,1,96.262,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,11.0,1.0,MEDIUM,11.0,True,1,96.022,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,12.0,1.0,MEDIUM,12.0,True,1,96.128,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,13.0,1.0,MEDIUM,13.0,True,1,96.17,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,16.0,2.0,HARD,2.0,True,1,95.536,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,21.0,2.0,HARD,7.0,True,1,98.374,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,22.0,2.0,HARD,8.0,True,1,96.576,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,23.0,2.0,HARD,9.0,True,1,95.918,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,24.0,2.0,HARD,10.0,True,1,95.322,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,25.0,2.0,HARD,11.0,True,1,95.27,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,26.0,2.0,HARD,12.0,True,1,95.105,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,27.0,2.0,HARD,13.0,True,1,95.0,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,28.0,2.0,HARD,14.0,True,1,94.65,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,29.0,2.0,HARD,15.0,True,1,94.601,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,30.0,2.0,HARD,16.0,True,1,94.869,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,31.0,2.0,HARD,17.0,True,1,94.735,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,32.0,2.0,HARD,18.0,True,1,94.626,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,33.0,2.0,HARD,19.0,True,1,94.516,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,34.0,2.0,HARD,20.0,True,1,94.394,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,35.0,2.0,HARD,21.0,True,1,94.5,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,36.0,2.0,HARD,22.0,True,1,94.436,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,37.0,2.0,HARD,23.0,True,1,94.289,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,38.0,2.0,HARD,24.0,True,1,94.355,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,39.0,2.0,HARD,25.0,True,1,93.929,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,40.0,2.0,HARD,26.0,True,1,94.11,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,41.0,2.0,HARD,27.0,True,1,93.829,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,42.0,2.0,HARD,28.0,True,1,93.96,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,43.0,2.0,HARD,29.0,True,1,94.026,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,44.0,2.0,HARD,30.0,True,1,94.131,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,45.0,2.0,HARD,31.0,True,1,93.82,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,46.0,2.0,HARD,32.0,True,1,94.068,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,47.0,2.0,HARD,33.0,True,1,93.81,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,48.0,2.0,HARD,34.0,True,1,93.624,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,49.0,2.0,HARD,35.0,True,1,93.614,2023,Saudi Arabian Grand Prix,R
GAS,Alpine,50.0,2.0,HARD,36.0,True,1,93.392,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,2.0,1.0,MEDIUM,2.0,True,1,95.906,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,3.0,1.0,MEDIUM,3.0,True,1,94.829,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,4.0,1.0,MEDIUM,4.0,True,1,95.651,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,5.0,1.0,MEDIUM,5.0,True,1,94.873,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,6.0,1.0,MEDIUM,6.0,True,1,94.621,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,7.0,1.0,MEDIUM,7.0,True,1,94.277,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,8.0,1.0,MEDIUM,8.0,True,1,94.477,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,9.0,1.0,MEDIUM,9.0,True,1,94.255,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,10.0,1.0,MEDIUM,10.0,True,1,94.106,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,11.0,1.0,MEDIUM,11.0,True,1,94.075,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,12.0,1.0,MEDIUM,12.0,True,1,94.16,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,13.0,1.0,MEDIUM,13.0,True,1,94.263,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,14.0,1.0,MEDIUM,14.0,True,1,94.409,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,15.0,1.0,MEDIUM,15.0,True,1,94.392,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,16.0,1.0,MEDIUM,16.0,True,1,94.19,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,17.0,1.0,MEDIUM,17.0,True,12,93.961,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,21.0,2.0,HARD,3.0,True,1,94.557,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,22.0,2.0,HARD,4.0,True,1,93.895,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,23.0,2.0,HARD,5.0,True,1,93.464,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,24.0,2.0,HARD,6.0,True,1,93.44,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,25.0,2.0,HARD,7.0,True,1,93.426,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,26.0,2.0,HARD,8.0,True,1,93.072,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,27.0,2.0,HARD,9.0,True,1,92.891,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,28.0,2.0,HARD,10.0,True,1,93.025,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,29.0,2.0,HARD,11.0,True,1,92.726,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,30.0,2.0,HARD,12.0,True,1,92.726,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,31.0,2.0,HARD,13.0,True,1,92.554,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,32.0,2.0,HARD,14.0,True,1,92.498,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,33.0,2.0,HARD,15.0,True,1,92.55,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,34.0,2.0,HARD,16.0,True,1,92.294,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,35.0,2.0,HARD,17.0,True,1,92.68,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,36.0,2.0,HARD,18.0,True,1,92.292,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,37.0,2.0,HARD,19.0,True,1,92.638,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,38.0,2.0,HARD,20.0,True,1,92.188,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,39.0,2.0,HARD,21.0,True,1,93.19,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,40.0,2.0,HARD,22.0,True,1,92.83,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,41.0,2.0,HARD,23.0,True,1,92.637,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,42.0,2.0,HARD,24.0,True,1,92.235,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,43.0,2.0,HARD,25.0,True,1,92.308,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,44.0,2.0,HARD,26.0,True,1,92.267,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,45.0,2.0,HARD,27.0,True,1,92.419,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,46.0,2.0,HARD,28.0,True,1,92.933,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,47.0,2.0,HARD,29.0,True,1,92.895,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,48.0,2.0,HARD,30.0,True,1,93.075,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,49.0,2.0,HARD,31.0,True,1,93.306,2023,Saudi Arabian Grand Prix,R
PER,Red Bull Racing,50.0,2.0,HARD,32.0,True,1,93.691,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,2.0,1.0,MEDIUM,2.0,True,1,95.567,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,3.0,1.0,MEDIUM,3.0,True,1,95.14,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,4.0,1.0,MEDIUM,4.0,True,1,96.664,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,5.0,1.0,MEDIUM,5.0,True,1,94.92,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,6.0,1.0,MEDIUM,6.0,True,1,94.658,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,7.0,1.0,MEDIUM,7.0,True,1,94.422,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,8.0,1.0,MEDIUM,8.0,True,1,94.398,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,9.0,1.0,MEDIUM,9.0,True,1,94.4,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,10.0,1.0,MEDIUM,10.0,True,1,94.835,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,11.0,1.0,MEDIUM,11.0,True,1,94.982,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,12.0,1.0,MEDIUM,12.0,True,1,94.927,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,13.0,1.0,MEDIUM,13.0,True,1,94.918,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,14.0,1.0,MEDIUM,14.0,True,1,94.837,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,15.0,1.0,MEDIUM,15.0,True,1,94.717,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,16.0,1.0,MEDIUM,16.0,True,1,94.842,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,17.0,1.0,MEDIUM,17.0,True,12,94.595,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,21.0,2.0,HARD,4.0,False,1,96.033,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,22.0,2.0,HARD,5.0,False,1,94.738,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,23.0,2.0,HARD,6.0,False,1,94.771,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,24.0,2.0,HARD,7.0,False,1,94.836,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,25.0,2.0,HARD,8.0,False,1,94.136,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,26.0,2.0,HARD,9.0,False,1,94.119,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,27.0,2.0,HARD,10.0,False,1,94.246,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,28.0,2.0,HARD,11.0,False,1,94.062,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,29.0,2.0,HARD,12.0,False,1,93.988,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,30.0,2.0,HARD,13.0,False,1,93.654,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,31.0,2.0,HARD,14.0,False,1,93.605,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,32.0,2.0,HARD,15.0,False,1,93.401,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,33.0,2.0,HARD,16.0,False,1,93.337,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,34.0,2.0,HARD,17.0,False,1,93.22,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,35.0,2.0,HARD,18.0,False,1,93.514,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,36.0,2.0,HARD,19.0,False,1,93.323,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,37.0,2.0,HARD,20.0,False,1,93.175,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,38.0,2.0,HARD,21.0,False,1,93.174,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,39.0,2.0,HARD,22.0,False,1,93.249,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,40.0,2.0,HARD,23.0,False,1,92.768,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,41.0,2.0,HARD,24.0,False,1,93.127,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,42.0,2.0,HARD,25.0,False,1,93.156,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,43.0,2.0,HARD,26.0,False,1,93.207,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,44.0,2.0,HARD,27.0,False,1,93.189,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,45.0,2.0,HARD,28.0,False,1,93.075,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,46.0,2.0,HARD,29.0,False,1,92.979,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,47.0,2.0,HARD,30.0,False,1,92.887,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,48.0,2.0,HARD,31.0,False,1,92.802,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,49.0,2.0,HARD,32.0,False,1,92.815,2023,Saudi Arabian Grand Prix,R
ALO,Aston Martin,50.0,2.0,HARD,33.0,False,1,92.24,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,2.0,1.0,SOFT,2.0,True,1,96.907,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,3.0,1.0,SOFT,3.0,True,1,95.825,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,4.0,1.0,SOFT,4.0,True,1,95.871,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,5.0,1.0,SOFT,5.0,True,1,96.275,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,6.0,1.0,SOFT,6.0,True,1,95.347,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,7.0,1.0,SOFT,7.0,True,1,96.117,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,8.0,1.0,SOFT,8.0,True,1,95.858,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,9.0,1.0,SOFT,9.0,True,1,95.364,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,10.0,1.0,SOFT,10.0,True,1,95.612,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,11.0,1.0,SOFT,11.0,True,1,95.125,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,12.0,1.0,SOFT,12.0,True,1,95.438,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,13.0,1.0,SOFT,13.0,True,1,95.226,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,14.0,1.0,SOFT,14.0,True,1,94.609,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,15.0,1.0,SOFT,15.0,True,1,95.071,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,21.0,2.0,HARD,5.0,True,1,98.031,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,22.0,2.0,HARD,6.0,True,1,95.7,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,23.0,2.0,HARD,7.0,True,1,94.853,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,24.0,2.0,HARD,8.0,True,1,95.403,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,25.0,2.0,HARD,9.0,True,1,94.742,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,26.0,2.0,HARD,10.0,True,1,94.432,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,27.0,2.0,HARD,11.0,True,1,94.681,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,28.0,2.0,HARD,12.0,True,1,94.886,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,29.0,2.0,HARD,13.0,True,1,94.321,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,30.0,2.0,HARD,14.0,True,1,94.334,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,31.0,2.0,HARD,15.0,True,1,94.082,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,32.0,2.0,HARD,16.0,True,1,94.701,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,33.0,2.0,HARD,17.0,True,1,93.787,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,34.0,2.0,HARD,18.0,True,1,93.716,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,35.0,2.0,HARD,19.0,True,1,94.341,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,36.0,2.0,HARD,20.0,True,1,93.749,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,37.0,2.0,HARD,21.0,True,1,93.839,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,38.0,2.0,HARD,22.0,True,1,93.713,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,39.0,2.0,HARD,23.0,True,1,93.479,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,40.0,2.0,HARD,24.0,True,1,93.569,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,41.0,2.0,HARD,25.0,True,1,93.155,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,42.0,2.0,HARD,26.0,True,1,93.384,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,43.0,2.0,HARD,27.0,True,1,93.447,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,44.0,2.0,HARD,28.0,True,1,93.322,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,45.0,2.0,HARD,29.0,True,1,93.238,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,46.0,2.0,HARD,30.0,True,1,93.419,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,47.0,2.0,HARD,31.0,True,1,93.056,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,48.0,2.0,HARD,32.0,True,1,94.119,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,49.0,2.0,HARD,33.0,True,1,93.942,2023,Saudi Arabian Grand Prix,R
LEC,Ferrari,50.0,2.0,HARD,34.0,True,1,96.267,2023,Saudi Arabian Grand Prix,R
STR,Aston Martin,2.0,1.0,MEDIUM,2.0,True,1,96.324,2023,Saudi Arabian Grand Prix,R
STR,Aston Martin,3.0,1.0,MEDIUM,3.0,True,1,95.239,2023,Saudi Arabian Grand Prix,R
STR,Aston Martin,4.0,1.0,MEDIUM,4.0,True,1,95.56,2023,Saudi Arabian Grand Prix,R
STR,Aston Martin,5.0,1.0,MEDIUM,5.0,True,1,95.471,2023,Saudi Arabian Grand Prix,R
STR,Aston Martin,6.0,1.0,MEDIUM,6.0,True,1,95.551,2023,Saudi Arabian Grand Prix,R
STR,Aston Martin,7.0,1.0,MEDIUM,7.0,True,1,95.14,2023,Saudi Arabian Grand Prix,R
STR,Aston Martin,8.0,1.0,MEDIUM,8.0,True,1,95.616,2023,Saudi Arabian Grand Prix,R
STR,Aston Martin,9.0,1.0,MEDIUM,9.0,True,1,96.118,2023,Saudi Arabian Grand Prix,R
STR,Aston Martin,10.0,1.0,MEDIUM,10.0,True,1,95.443,2023,Saudi Arabian Grand Prix,R
STR,Aston Martin,11.0,1.0,MEDIUM,11.0,True,1,95.512,2023,Saudi Arabian Grand Prix,R
STR,Aston Martin,12.0,1.0,MEDIUM,12.0,True,1,96.522,2023,Saudi Arabian Grand Prix,R
STR,Aston Martin,15.0,2.0,HARD,3.0,False,1,96.262,2023,Saudi Arabian Grand Prix,R
STR,Aston Martin,16.0,2.0,HARD,4.0,False,1,96.485,2023,Saudi Arabian Grand Prix,R
SAR,Williams,2.0,1.0,HARD,2.0,True,1,99.426,2023,Saudi Arabian Grand Prix,R
SAR,Williams,3.0,1.0,HARD,3.0,True,1,96.997,2023,Saudi Arabian Grand Prix,R
SAR,Williams,4.0,1.0,HARD,4.0,True,1,96.844,2023,Saudi Arabian Grand Prix,R
SAR,Williams,5.0,1.0,HARD,5.0,True,1,96.881,2023,Saudi Arabian Grand Prix,R
SAR,Williams,6.0,1.0,HARD,6.0,True,1,97.043,2023,Saudi Arabian Grand Prix,R
SAR,Williams,7.0,1.0,HARD,7.0,True,1,97.282,2023,Saudi Arabian Grand Prix,R
SAR,Williams,8.0,1.0,HARD,8.0,True,1,98.259,2023,Saudi Arabian Grand Prix,R
SAR,Williams,9.0,1.0,HARD,9.0,True,1,97.159,2023,Saudi Arabian Grand Prix,R
SAR,Williams,10.0,1.0,HARD,10.0,True,1,96.757,2023,Saudi Arabian Grand Prix,R
SAR,Williams,11.0,1.0,HARD,11.0,True,1,96.735,2023,Saudi Arabian Grand Prix,R
SAR,Williams,12.0,1.0,HARD,12.0,True,1,96.645,2023,Saudi Arabian Grand Prix,R
