Driver,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,TrackStatus,LapTime_s,Year,GrandPrix,SessionType
VER,Red Bull Racing,27.0,2.0,HARD,19.0,True,1,81.924,2023,Australian Grand Prix,R
VER,Red Bull Racing,28.0,2.0,HARD,20.0,True,1,81.926,2023,Australian Grand Prix,R
VER,Red Bull Racing,29.0,2.0,HARD,21.0,True,1,81.772,2023,Australian Grand Prix,R
VER,Red Bull Racing,30.0,2.0,HARD,22.0,True,1,82.002,2023,Australian Grand Prix,R
VER,Red Bull Racing,31.0,2.0,HARD,23.0,True,1,82.024,2023,Australian Grand Prix,R
VER,Red Bull Racing,32.0,2.0,HARD,24.0,True,1,82.012,2023,Australian Grand Prix,R
VER,Red Bull Racing,33.0,2.0,HARD,25.0,True,1,81.819,2023,Australian Grand Prix,R
VER,Red Bull Racing,34.0,2.0,HARD,26.0,True,1,81.894,2023,Australian Grand Prix,R
VER,Red Bull Racing,35.0,2.0,HARD,27.0,True,1,81.681,2023,Australian Grand Prix,R
VER,Red Bull Racing,36.0,2.0,HARD,28.0,True,1,81.732,2023,Australian Grand Prix,R
VER,Red Bull Racing,37.0,2.0,HARD,29.0,True,1,81.403,2023,Australian Grand Prix,R
VER,Red Bull Racing,38.0,2.0,HARD,30.0,True,1,81.319,2023,Australian Grand Prix,R
VER,Red Bull Racing,39.0,2.0,HARD,31.0,True,1,81.578,2023,Australian Grand Prix,R
VER,Red Bull Racing,40.0,2.0,HARD,32.0,True,1,81.078,2023,Australian Grand Prix,R
VER,Red Bull Racing,41.0,2.0,HARD,33.0,True,1,80.986,2023,Australian Grand Prix,R
VER,Red Bull Racing,42.0,2.0,HARD,34.0,True,1,81.148,2023,Australian Grand Prix,R
VER,Red Bull Racing,43.0,2.0,HARD,35.0,True,1,81.166,2023,Australian Grand Prix,R
VER,Red Bull Racing,44.0,2.0,HARD,36.0,True,1,81.089,2023,Australian Grand Prix,R
VER,Red Bull Racing,45.0,2.0,HARD,37.0,True,1,80.807,2023,Australian Grand Prix,R
VER,Red Bull Racing,46.0,2.0,HARD,38.0,True,1,80.703,2023,Australian Grand Prix,R
VER,Red Bull Racing,47.0,2.0,HARD,39.0,True,1,84.107,2023,Australian Grand Prix,R
VER,Red Bull Racing,48.0,2.0,HARD,40.0,True,1,81.073,2023,Australian Grand Prix,R
VER,Red Bull Racing,49.0,2.0,HARD,41.0,True,1,80.342,2023,Australian Grand Prix,R
VER,Red Bull Racing,50.0,2.0,HARD,42.0,True,1,80.471,2023,Australian Grand Prix,R
VER,Red Bull Racing,51.0,2.0,HARD,43.0,True,1,80.632,2023,Australian Grand Prix,R
VER,Red Bull Racing,52.0,2.0,HARD,44.0,True,1,80.738,2023,Australian Grand Prix,R
VER,Red Bull Racing,53.0,2.0,HARD,45.0,True,12,80.671,2023,Australian Grand Prix,R
GAS,Alpine,4.0,1.0,SOFT,4.0,True,1,84.671,2023,Australian Grand Prix,R
GAS,Alpine,5.0,1.0,SOFT,5.0,True,1,84.29,2023,Australian Grand Prix,R
GAS,Alpine,6.0,1.0,SOFT,6.0,True,1,83.529,2023,Australian Grand Prix,R
GAS,Alpine,10.0,2.0,HARD,2.0,True,1,89.037,2023,Australian Grand Prix,R
GAS,Alpine,11.0,2.0,HARD,3.0,True,1,84.459,2023,Australian Grand Prix,R
GAS,Alpine,12.0,2.0,HARD,4.0,True,1,83.647,2023,Australian Grand Prix,R
GAS,Alpine,13.0,2.0,HARD,5.0,True,1,84.568,2023,Australian Grand Prix,R
GAS,Alpine,14.0,2.0,HARD,6.0,True,1,83.268,2023,Australian Grand Prix,R
GAS,Alpine,15.0,2.0,HARD,7.0,True,1,83.078,2023,Australian Grand Prix,R
GAS,Alpine,16.0,2.0,HARD,8.0,True,1,82.777,2023,Australian Grand Prix,R
GAS,Alpine,17.0,2.0,HARD,9.0,True,1,83.243,2023,Australian Grand Prix,R
GAS,Alpine,20.0,2.0,HARD,12.0,True,1,82.599,2023,Australian Grand Prix,R
GAS,Alpine,21.0,2.0,HARD,13.0,True,1,82.45,2023,Australian Grand Prix,R
GAS,Alpine,22.0,2.0,HARD,14.0,True,1,82.85,2023,Australian Grand Prix,R
GAS,Alpine,23.0,2.0,HARD,15.0,True,1,82.531,2023,Australian Grand Prix,R
GAS,Alpine,24.0,2.0,HARD,16.0,True,1,82.498,2023,Australian Grand Prix,R
GAS,Alpine,25.0,2.0,HARD,17.0,True,1,84.245,2023,Australian Grand Prix,R
GAS,Alpine,26.0,2.0,HARD,18.0,True,1,82.313,2023,Australian Grand Prix,R
GAS,Alpine,27.0,2.0,HARD,19.0,True,1,82.115,2023,Australian Grand Prix,R
GAS,Alpine,28.0,2.0,HARD,20.0,True,1,82.026,2023,Australian Grand Prix,R
GAS,Alpine,29.0,2.0,HARD,21.0,True,1,82.237,2023,Australian Grand Prix,R
GAS,Alpine,30.0,2.0,HARD,22.0,True,1,82.188,2023,Australian Grand Prix,R
GAS,Alpine,31.0,2.0,HARD,23.0,True,1,81.964,2023,Australian Grand Prix,R
GAS,Alpine,32.0,2.0,HARD,24.0,True,1,81.947,2023,Australian Grand Prix,R
GAS,Alpine,33.0,2.0,HARD,25.0,True,1,81.806,2023,Australian Grand Prix,R
GAS,Alpine,34.0,2.0,HARD,26.0,True,1,81.776,2023,Australian Grand Prix,R
GAS,Alpine,35.0,2.0,HARD,27.0,True,1,81.842,2023,Australian Grand Prix,R
GAS,Alpine,36.0,2.0,HARD,28.0,True,1,81.684,2023,Australian Grand Prix,R
GAS,Alpine,37.0,2.0,HARD,29.0,True,1,81.748,2023,Australian Grand Prix,R
GAS,Alpine,38.0,2.0,HARD,30.0,True,1,81.425,2023,Australian Grand Prix,R
GAS,Alpine,39.0,2.0,HARD,31.0,True,1,81.823,2023,Australian Grand Prix,R
GAS,Alpine,40.0,2.0,HARD,32.0,True,1,81.801,2023,Australian Grand Prix,R
GAS,Alpine,41.0,2.0,HARD,33.0,True,1,81.586,2023,Australian Grand Prix,R
GAS,Alpine,42.0,2.0,HARD,34.0,True,1,81.422,2023,Australian Grand Prix,R
GAS,Alpine,43.0,2.0,HARD,35.0,True,1,81.103,2023,Australian Grand Prix,R
GAS,Alpine,44.0,2.0,HARD,36.0,True,1,81.177,2023,Australian Grand Prix,R
GAS,Alpine,45.0,2.0,HARD,37.0,True,1,81.455,2023,Australian Grand Prix,R
GAS,Alpine,46.0,2.0,HARD,38.0,True,1,81.24,2023,Australian Grand Prix,R
GAS,Alpine,47.0,2.0,HARD,39.0,True,1,80.995,2023,Australian Grand Prix,R
GAS,Alpine,48.0,2.0,HARD,40.0,True,1,81.242,2023,Australian Grand Prix,R
GAS,Alpine,49.0,2.0,HARD,41.0,True,1,81.152,2023,Australian Grand Prix,R
GAS,Alpine,50.0,2.0,HARD,42.0,True,1,81.604,2023,Australian Grand Prix,R
GAS,Alpine,51.0,2.0,HARD,43.0,True,1,81.616,2023,Australian Grand Prix,R
GAS,Alpine,52.0,2.0,HARD,44.0,True,1,81.62,2023,Australian Grand Prix,R
GAS,Alpine,53.0,2.0,HARD,45.0,True,12,81.098,2023,Australian Grand Prix,R
PER,Red Bull Racing,4.0,3.0,HARD,2.0,True,1,85.108,2023,Australian Grand Prix,R
PER,Red Bull Racing,5.0,3.0,HARD,3.0,True,1,84.501,2023,Australian Grand Prix,R
PER,Red Bull Racing,6.0,3.0,HARD,4.0,True,1,83.584,2023,Australian Grand Prix,R
PER,Red Bull Racing,10.0,4.0,HARD,3.0,False,1,93.436,2023,Australian Grand Prix,R
PER,Red Bull Racing,11.0,4.0,HARD,4.0,False,1,86.003,2023,Australian Grand Prix,R
PER,Red Bull Racing,12.0,4.0,HARD,5.0,False,1,83.982,2023,Australian Grand Prix,R
PER,Red Bull Racing,13.0,4.0,HARD,6.0,False,1,83.052,2023,Australian Grand Prix,R
PER,Red Bull Racing,14.0,4.0,HARD,7.0,False,1,83.33,2023,Australian Grand Prix,R
PER,Red Bull Racing,15.0,4.0,HARD,8.0,False,1,84.167,2023,Australian Grand Prix,R
PER,Red Bull Racing,16.0,4.0,HARD,9.0,False,1,84.299,2023,Australian Grand Prix,R
PER,Red Bull Racing,17.0,4.0,HARD,10.0,False,1,82.345,2023,Australian Grand Prix,R
PER,Red Bull Racing,20.0,4.0,HARD,13.0,False,1,82.757,2023,Australian Grand Prix,R
PER,Red Bull Racing,21.0,4.0,HARD,14.0,False,1,83.537,2023,Australian Grand Prix,R
PER,Red Bull Racing,22.0,4.0,HARD,15.0,False,1,82.737,2023,Australian Grand Prix,R
PER,Red Bull Racing,23.0,4.0,HARD,16.0,False,1,82.186,2023,Australian Grand Prix,R
PER,Red Bull Racing,24.0,4.0,HARD,17.0,False,1,82.678,2023,Australian Grand Prix,R
PER,Red Bull Racing,25.0,4.0,HARD,18.0,False,1,82.064,2023,Australian Grand Prix,R
PER,Red Bull Racing,26.0,4.0,HARD,19.0,False,1,82.224,2023,Australian Grand Prix,R
PER,Red Bull Racing,27.0,4.0,HARD,20.0,False,1,82.07,2023,Australian Grand Prix,R
PER,Red Bull Racing,28.0,4.0,HARD,21.0,False,1,82.244,2023,Australian Grand Prix,R
PER,Red Bull Racing,29.0,4.0,HARD,22.0,False,1,81.908,2023,Australian Grand Prix,R
PER,Red Bull Racing,30.0,4.0,HARD,23.0,False,1,81.918,2023,Australian Grand Prix,R
PER,Red Bull Racing,31.0,4.0,HARD,24.0,False,1,81.812,2023,Australian Grand Prix,R
PER,Red Bull Racing,32.0,4.0,HARD,25.0,False,1,81.456,2023,Australian Grand Prix,R
PER,Red Bull Racing,33.0,4.0,HARD,26.0,False,1,81.807,2023,Australian Grand Prix,R
PER,Red Bull Racing,34.0,4.0,HARD,27.0,False,1,81.907,2023,Australian Grand Prix,R
PER,Red Bull Racing,35.0,4.0,HARD,28.0,False,1,82.236,2023,Australian Grand Prix,R
PER,Red Bull Racing,36.0,4.0,HARD,29.0,False,1,82.059,2023,Australian Grand Prix,R
PER,Red Bull Racing,37.0,4.0,HARD,30.0,False,1,81.814,2023,Australian Grand Prix,R
PER,Red Bull Racing,38.0,4.0,HARD,31.0,False,1,81.701,2023,Australian Grand Prix,R
PER,Red Bull Racing,39.0,4.0,HARD,32.0,False,1,81.718,2023,Australian Grand Prix,R
PER,Red Bull Racing,40.0,4.0,HARD,33.0,False,1,81.602,2023,Australian Grand Prix,R
PER,Red Bull Racing,41.0,4.0,HARD,34.0,False,1,81.744,2023,Australian Grand Prix,R
PER,Red Bull Racing,42.0,4.0,HARD,35.0,False,1,80.979,2023,Australian Grand Prix,R
PER,Red Bull Racing,43.0,4.0,HARD,36.0,False,1,80.697,2023,Australian Grand Prix,R
PER,Red Bull Racing,44.0,4.0,HARD,37.0,False,1,81.232,2023,Australian Grand Prix,R
PER,Red Bull Racing,45.0,4.0,HARD,38.0,False,1,81.147,2023,Australian Grand Prix,R
PER,Red Bull Racing,46.0,4.0,HARD,39.0,False,1,81.004,2023,Australian Grand Prix,R
PER,Red Bull Racing,47.0,4.0,HARD,40.0,False,1,80.643,2023,Australian Grand Prix,R
PER,Red Bull Racing,48.0,4.0,HARD,41.0,False,1,80.732,2023,Australian Grand Prix,R
PER,Red Bull Racing,49.0,4.0,HARD,42.0,False,1,80.747,2023,Australian Grand Prix,R
PER,Red Bull Racing,50.0,4.0,HARD,43.0,False,1,81.019,2023,Australian Grand Prix,R
PER,Red Bull Racing,51.0,4.0,HARD,44.0,False,1,81.31,2023,Australian Grand Prix,R
PER,Red Bull Racing,52.0,4.0,HARD,45.0,False,1,80.855,2023,Australian Grand Prix,R
PER,Red Bull Racing,53.0,4.0,HARD,46.0,False,12,80.235,2023,Australian Grand Prix,R
ALO,Aston Martin,4.0,1.0,MEDIUM,5.0,False,1,84.293,2023,Australian Grand Prix,R
ALO,Aston Martin,5.0,1.0,MEDIUM,6.0,False,1,83.29,2023,Australian Grand Prix,R
ALO,Aston Martin,6.0,1.0,MEDIUM,7.0,False,1,82.603,2023,Australian Grand Prix,R
ALO,Aston Martin,10.0,2.0,HARD,2.0,True,1,88.668,2023,Australian Grand Prix,R
ALO,Aston Martin,11.0,2.0,HARD,3.0,True,1,84.644,2023,Australian Grand Prix,R
ALO,Aston Martin,12.0,2.0,HARD,4.0,True,1,83.321,2023,Australian Grand Prix,R
ALO,Aston Martin,13.0,2.0,HARD,5.0,True,1,83.634,2023,Australian Grand Prix,R
ALO,Aston Martin,14.0,2.0,HARD,6.0,True,1,83.424,2023,Australian Grand Prix,R
ALO,Aston Martin,15.0,2.0,HARD,7.0,True,1,83.008,2023,Australian Grand Prix,R
ALO,Aston Martin,16.0,2.0,HARD,8.0,True,1,82.26,2023,Australian Grand Prix,R
ALO,Aston Martin,17.0,2.0,HARD,9.0,True,1,82.261,2023,Australian Grand Prix,R
ALO,Aston Martin,20.0,2.0,HARD,12.0,True,1,82.913,2023,Australian Grand Prix,R
ALO,Aston Martin,21.0,2.0,HARD,13.0,True,1,82.921,2023,Australian Grand Prix,R
ALO,Aston Martin,22.0,2.0,HARD,14.0,True,1,83.054,2023,Australian Grand Prix,R
ALO,Aston Martin,23.0,2.0,HARD,15.0,True,1,83.087,2023,Australian Grand Prix,R
ALO,Aston Martin,24.0,2.0,HARD,16.0,True,1,82.885,2023,Australian Grand Prix,R
ALO,Aston Martin,25.0,2.0,HARD,17.0,True,1,82.934,2023,Australian Grand Prix,R
ALO,Aston Martin,26.0,2.0,HARD,18.0,True,1,82.325,2023,Australian Grand Prix,R
ALO,Aston Martin,27.0,2.0,HARD,19.0,True,1,82.354,2023,Australian Grand Prix,R
ALO,Aston Martin,28.0,2.0,HARD,20.0,True,1,81.901,2023,Australian Grand Prix,R
ALO,Aston Martin,29.0,2.0,HARD,21.0,True,1,82.029,2023,Australian Grand Prix,R
ALO,Aston Martin,30.0,2.0,HARD,22.0,True,1,81.932,2023,Australian Grand Prix,R
ALO,Aston Martin,31.0,2.0,HARD,23.0,True,1,82.456,2023,Australian Grand Prix,R
ALO,Aston Martin,32.0,2.0,HARD,24.0,True,1,82.098,2023,Australian Grand Prix,R
ALO,Aston Martin,33.0,2.0,HARD,25.0,True,1,81.991,2023,Australian Grand Prix,R
ALO,Aston Martin,34.0,2.0,HARD,26.0,True,1,82.021,2023,Australian Grand Prix,R
ALO,Aston Martin,35.0,2.0,HARD,27.0,True,1,81.728,2023,Australian Grand Prix,R
ALO,Aston Martin,36.0,2.0,HARD,28.0,True,1,81.687,2023,Australian Grand Prix,R
ALO,Aston Martin,37.0,2.0,HARD,29.0,True,1,81.573,2023,Australian Grand Prix,R
ALO,Aston Martin,38.0,2.0,HARD,30.0,True,1,81.716,2023,Australian Grand Prix,R
ALO,Aston Martin,39.0,2.0,HARD,31.0,True,1,81.654,2023,Australian Grand Prix,R
ALO,Aston Martin,40.0,2.0,HARD,32.0,True,1,81.694,2023,Australian Grand Prix,R
ALO,Aston Martin,41.0,2.0,HARD,33.0,True,1,81.37,2023,Australian Grand Prix,R
ALO,Aston Martin,42.0,2.0,HARD,34.0,True,1,81.284,2023,Australian Grand Prix,R
ALO,Aston Martin,43.0,2.0,HARD,35.0,True,1,81.206,2023,Australian Grand Prix,R
ALO,Aston Martin,44.0,2.0,HARD,36.0,True,1,80.959,2023,Australian Grand Prix,R
ALO,Aston Martin,45.0,2.0,HARD,37.0,True,1,81.063,2023,Australian Grand Prix,R
ALO,Aston Martin,46.0,2.0,HARD,38.0,True,1,80.69,2023,Australian Grand Prix,R
ALO,Aston Martin,47.0,2.0,HARD,39.0,True,1,81.031,2023,Australian Grand Prix,R
ALO,Aston Martin,48.0,2.0,HARD,40.0,True,1,81.118,2023,Australian Grand Prix,R
ALO,Aston Martin,49.0,2.0,HARD,41.0,True,1,80.734,2023,Australian Grand Prix,R
ALO,Aston Martin,50.0,2.0,HARD,42.0,True,1,80.723,2023,Australian Grand Prix,R
ALO,Aston Martin,51.0,2.0,HARD,43.0,True,1,80.904,2023,Australian Grand Prix,R
ALO,Aston Martin,52.0,2.0,HARD,44.0,True,1,80.516,2023,Australian Grand Prix,R
ALO,Aston Martin,53.0,2.0,HARD,45.0,True,12,80.476,2023,Australian Grand Prix,R
STR,Aston Martin,4.0,1.0,MEDIUM,5.0,False,1,84.385,2023,Australian Grand Prix,R
STR,Aston Martin,5.0,1.0,MEDIUM,6.0,False,1,83.937,2023,Australian Grand Prix,R
STR,Aston Martin,6.0,1.0,MEDIUM,7.0,False,1,83.076,2023,Australian Grand Prix,R
STR,Aston Martin,10.0,2.0,HARD,2.0,True,1,90.499,2023,Australian Grand Prix,R
STR,Aston Martin,11.0,2.0,HARD,3.0,True,1,84.738,2023,Australian Grand Prix,R
STR,Aston Martin,12.0,2.0,HARD,4.0,True,1,83.277,2023,Australian Grand Prix,R
STR,Aston Martin,13.0,2.0,HARD,5.0,True,1,83.802,2023,Australian Grand Prix,R
STR,Aston Martin,14.0,2.0,HARD,6.0,True,1,83.271,2023,Australian Grand Prix,R
STR,Aston Martin,15.0,2.0,HARD,7.0,True,1,83.647,2023,Australian Grand Prix,R
STR,Aston Martin,16.0,2.0,HARD,8.0,True,1,83.077,2023,Australian Grand Prix,R
STR,Aston Martin,17.0,2.0,HARD,9.0,True,1,83.317,2023,Australian Grand Prix,R
STR,Aston Martin,20.0,2.0,HARD,12.0,True,1,82.155,2023,Australian Grand Prix,R
STR,Aston Martin,21.0,2.0,HARD,13.0,True,1,82.187,2023,Australian Grand Prix,R
STR,Aston Martin,22.0,2.0,HARD,14.0,True,1,82.731,2023,Australian Grand Prix,R
STR,Aston Martin,23.0,2.0,HARD,15.0,True,1,82.699,2023,Australian Grand Prix,R
STR,Aston Martin,24.0,2.0,HARD,16.0,True,1,82.543,2023,Australian Grand Prix,R
STR,Aston Martin,25.0,2.0,HARD,17.0,True,1,83.371,2023,Australian Grand Prix,R
STR,Aston Martin,26.0,2.0,HARD,18.0,True,1,82.502,2023,Australian Grand Prix,R
STR,Aston Martin,27.0,2.0,HARD,19.0,True,1,82.104,2023,Australian Grand Prix,R
STR,Aston Martin,28.0,2.0,HARD,20.0,True,1,82.187,2023,Australian Grand Prix,R
STR,Aston Martin,29.0,2.0,HARD,21.0,True,1,82.005,2023,Australian Grand Prix,R
STR,Aston Martin,30.0,2.0,HARD,22.0,True,1,82.187,2023,Australian Grand Prix,R
STR,Aston Martin,31.0,2.0,HARD,23.0,True,1,82.069,2023,Australian Grand Prix,R
STR,Aston Martin,32.0,2.0,HARD,24.0,True,1,82.174,2023,Australian Grand Prix,R
STR,Aston Martin,33.0,2.0,HARD,25.0,True,1,81.976,2023,Australian Grand Prix,R
STR,Aston Martin,34.0,2.0,HARD,26.0,True,1,82.231,2023,Australian Grand Prix,R
STR,Aston Martin,35.0,2.0,HARD,27.0,True,1,82.065,2023,Australian Grand Prix,R
STR,Aston Martin,36.0,2.0,HARD,28.0,True,1,82.048,2023,Australian Grand Prix,R
STR,Aston Martin,37.0,2.0,HARD,29.0,True,1,82.298,2023,Australian Grand Prix,R
STR,Aston Martin,38.0,2.0,HARD,30.0,True,1,81.451,2023,Australian Grand Prix,R
STR,Aston Martin,39.0,2.0,HARD,31.0,True,1,81.691,2023,Australian Grand Prix,R
STR,Aston Martin,40.0,2.0,HARD,32.0,True,1,81.506,2023,Australian Grand Prix,R
STR,Aston Martin,41.0,2.0,HARD,33.0,True,1,81.725,2023,Australian Grand Prix,R
STR,Aston Martin,42.0,2.0,HARD,34.0,True,1,81.583,2023,Australian Grand Prix,R
STR,Aston Martin,43.0,2.0,HARD,35.0,True,1,81.189,2023,Australian Grand Prix,R
STR,Aston Martin,44.0,2.0,HARD,36.0,True,1,82.039,2023,Australian Grand Prix,R
STR,Aston Martin,45.0,2.0,HARD,37.0,True,1,81.317,2023,Australian Grand Prix,R
STR,Aston Martin,46.0,2.0,HARD,38.0,True,1,81.273,2023,Australian Grand Prix,R
STR,Aston Martin,47.0,2.0,HARD,39.0,True,1,81.435,2023,Australian Grand Prix,R
STR,Aston Martin,48.0,2.0,HARD,40.0,True,1,81.025,2023,Australian Grand Prix,R
STR,Aston Martin,49.0,2.0,HARD,41.0,True,1,81.133,2023,Australian Grand Prix,R
STR,Aston Martin,50.0,2.0,HARD,42.0,True,1,80.934,2023,Australian Grand Prix,R
STR,Aston Martin,51.0,2.0,HARD,43.0,True,1,81.155,2023,Australian Grand Prix,R
STR,Aston Martin,52.0,2.0,HARD,44.0,True,1,81.131,2023,Australian Grand Prix,R
STR,Aston Martin,53.0,2.0,HARD,45.0,True,12,80.957,2023,Australian Grand Prix,R
SAR,Williams,4.0,3.0,HARD,3.0,False,1,85.804,2023,Australian Grand Prix,R
SAR,Williams,5.0,3.0,HARD,4.0,False,1,85.136,2023,Australian Grand Prix,R
SAR,Williams,6.0,3.0,HARD,5.0,False,1,84.319,2023,Australian Grand Prix,R
SAR,Williams,10.0,4.0,MEDIUM,2.0,True,1,92.633,2023,Australian Grand Prix,R
SAR,Williams,11.0,4.0,MEDIUM,3.0,True,1,85.76,2023,Australian Grand Prix,R
SAR,Williams,12.0,4.0,MEDIUM,4.0,True,1,84.08,2023,Australian Grand Prix,R
SAR,Williams,13.0,4.0,MEDIUM,5.0,True,1,84.245,2023,Australian Grand Prix,R
SAR,Williams,14.0,4.0,MEDIUM,6.0,True,1,83.499,2023,Australian Grand Prix,R
SAR,Williams,15.0,4.0,MEDIUM,7.0,True,1,84.186,2023,Australian Grand Prix,R
SAR,Williams,16.0,4.0,MEDIUM,8.0,True,1,84.676,2023,Australian Grand Prix,R
SAR,Williams,17.0,4.0,MEDIUM,9.0,True,1,84.105,2023,Australian Grand Prix,R
SAR,Williams,20.0,4.0,MEDIUM,12.0,True,1,83.766,2023,Australian Grand Prix,R
SAR,Williams,21.0,4.0,MEDIUM,13.0,True,1,83.878,2023,Australian Grand Prix,R
SAR,Williams,22.0,4.0,MEDIUM,14.0,True,1,84.059,2023,Australian Grand Prix,R
SAR,Williams,23.0,4.0,MEDIUM,15.0,True,1,83.982,2023,Australian Grand Prix,R
SAR,Williams,24.0,4.0,MEDIUM,16.0,True,1,84.049,2023,Australian Grand Prix,R
SAR,Williams,25.0,4.0,MEDIUM,17.0,True,1,83.993,2023,Australian Grand Prix,R
SAR,Williams,26.0,4.0,MEDIUM,18.0,True,1,84.205,2023,Australian Grand Prix,R
SAR,Williams,27.0,4.0,MEDIUM,19.0,True,1,83.758,2023,Australian Grand Prix,R
SAR,Williams,28.0,4.0,MEDIUM,20.0,True,1,83.735,2023,Australian Grand Prix,R
SAR,Williams,29.0,4.0,MEDIUM,21.0,True,1,84.122,2023,Australian Grand Prix,R
SAR,Williams,30.0,4.0,MEDIUM,22.0,True,1,84.282,2023,Australian Grand Prix,R
SAR,Williams,31.0,4.0,MEDIUM,23.0,True,1,84.16,2023,Australian Grand Prix,R
SAR,Williams,32.0,4.0,MEDIUM,24.0,True,1,83.996,2023,Australian Grand Prix,R
SAR,Williams,33.0,4.0,MEDIUM,25.0,True,1,84.377,2023,Australian Grand Prix,R
SAR,Williams,34.0,4.0,MEDIUM,26.0,True,1,83.848,2023,Australian Grand Prix,R
SAR,Williams,35.0,4.0,MEDIUM,27.0,True,1,84.874,2023,Australian Grand Prix,R
SAR,Williams,38.0,5.0,HARD,9.0,False,1,84.396,2023,Australian Grand Prix,R
SAR,Williams,39.0,5.0,HARD,10.0,False,1,82.887,2023,Australian Grand Prix,R
SAR,Williams,40.0,5.0,HARD,11.0,False,1,82.674,2023,Australian Grand Prix,R
SAR,Williams,41.0,5.0,HARD,12.0,False,1,81.974,2023,Australian Grand Prix,R
SAR,Williams,42.0,5.0,HARD,13.0,False,1,81.945,2023,Australian Grand Prix,R
SAR,Williams,43.0,5.0,HARD,14.0,False,1,81.881,2023,Australian Grand Prix,R
SAR,Williams,44.0,5.0,HARD,15.0,False,1,81.57,2023,Australian Grand Prix,R
SAR,Williams,45.0,5.0,HARD,16.0,False,1,81.912,2023,Australian Grand Prix,R
SAR,Williams,46.0,5.0,HARD,17.0,False,1,81.563,2023,Australian Grand Prix,R
SAR,Williams,47.0,5.0,HARD,18.0,False,1,85.687,2023,Australian Grand Prix,R
SAR,Williams,48.0,5.0,HARD,19.0,False,1,85.121,2023,Australian Grand Prix,R
SAR,Williams,49.0,5.0,HARD,20.0,False,1,83.324,2023,Australian Grand Prix,R
SAR,Williams,50.0,5.0,HARD,21.0,False,1,81.456,2023,Australian Grand Prix,R
SAR,Williams,51.0,5.0,HARD,22.0,False,1,83.403,2023,Australian Grand Prix,R
SAR,Williams,52.0,5.0,HARD,23.0,False,12,81.514,2023,Australian Grand Prix,R
MAG,Haas F1 Team,4.0,1.0,MEDIUM,4.0,True,1,85.406,2023,Australian Grand Prix,R
MAG,Haas F1 Team,5.0,1.0,MEDIUM,5.0,True,1,85.054,2023,Australian Grand Prix,R
MAG,Haas F1 Team,6.0,1.0,MEDIUM,6.0,True,1,83.956,2023,Australian Grand Prix,R
MAG,Haas F1 Team,10.0,3.0,HARD,3.0,False,1,92.162,2023,Australian Grand Prix,R
MAG,Haas F1 Team,11.0,3.0,HARD,4.0,False,1,85.389,2023,Australian Grand Prix,R
MAG,Haas F1 Team,12.0,3.0,HARD,5.0,False,1,83.863,2023,Australian Grand Prix,R
MAG,Haas F1 Team,13.0,3.0,HARD,6.0,False,1,83.538,2023,Australian Grand Prix,R
MAG,Haas F1 Team,14.0,3.0,HARD,7.0,False,1,83.519,2023,Australian Grand Prix,R
MAG,Haas F1 Team,15.0,3.0,HARD,8.0,False,1,85.158,2023,Australian Grand Prix,R
MAG,Haas F1 Team,16.0,3.0,HARD,9.0,False,1,84.687,2023,Australian Grand Prix,R
MAG,Haas F1 Team,17.0,3.0,HARD,10.0,False,1,83.574,2023,Australian Grand Prix,R
